enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,kfold
29020,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,72,1.0,4
25633,city_128,0.527,Male,Has relevent experience,no_enrollment,High School,,2,100-500,,never,7,1.0,4
31148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,86,0.0,4
23754,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,308,1.0,4
2946,city_21,0.624,,No relevent experience,Full time course,Graduate,,2,,Pvt Ltd,1,50,1.0,4
1099,city_138,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,29,0.0,4
7643,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,,,2,72,1.0,4
535,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,73,0.0,4
18069,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,31,0.0,4
16519,city_90,0.698,,No relevent experience,Part time course,Graduate,STEM,4,,,1,39,0.0,4
2213,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,19,50-99,Pvt Ltd,>4,10,0.0,4
27132,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,3,8,1.0,4
198,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,66,0.0,4
4083,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,9,<10,Pvt Ltd,>4,46,0.0,4
23830,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,24,1.0,4
2449,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,3,14,0.0,4
32383,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,2,23,0.0,4
2385,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,114,0.0,4
4865,city_114,0.926,Male,No relevent experience,Part time course,Phd,STEM,>20,50-99,,>4,10,0.0,4
21634,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,50,0.0,4
9459,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,16,0.0,4
8635,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,150,1.0,4
13627,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,2,18,1.0,4
19258,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,5,0.0,4
10627,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,102,0.0,4
2014,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,44,1.0,4
11798,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,1,,,never,19,0.0,4
30183,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,86,1.0,4
6686,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,2,96,1.0,4
8056,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,90,0.0,4
18644,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,84,0.0,4
15518,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,107,0.0,4
18971,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,8,50-99,Funded Startup,1,120,0.0,4
6772,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,64,0.0,4
1732,city_70,0.698,Male,No relevent experience,Full time course,High School,,3,<10,Early Stage Startup,never,67,0.0,4
6059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,60,0.0,4
11422,city_123,0.738,Female,Has relevent experience,no_enrollment,High School,,8,,,never,28,0.0,4
7151,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Public Sector,2,78,0.0,4
18249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,2,11,0.0,4
21517,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,28,0.0,4
11964,city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,Other,4,,,1,43,1.0,4
1017,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,4,156,1.0,4
29562,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,100-500,,1,116,0.0,4
83,city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,62,0.0,4
27984,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,98,0.0,4
9113,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,69,0.0,4
19601,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,15,0.0,4
16952,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,,Public Sector,1,48,1.0,4
29633,city_65,0.802,Male,No relevent experience,Full time course,Graduate,Humanities,9,,,2,108,0.0,4
4047,city_46,0.762,Male,No relevent experience,Part time course,Graduate,STEM,10,,Pvt Ltd,never,20,0.0,4
7049,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,1,50,0.0,4
25330,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,139,0.0,4
14745,city_21,0.624,Female,No relevent experience,Full time course,Masters,STEM,6,10/49,Pvt Ltd,1,29,0.0,4
30414,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,23,1.0,4
4689,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,1000-4999,Pvt Ltd,3,23,0.0,4
1047,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,High School,,19,,,1,72,0.0,4
30252,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,,2,60,0.0,4
21912,city_7,0.647,,Has relevent experience,no_enrollment,Masters,STEM,4,,,never,59,0.0,4
13329,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,4,0.0,4
26701,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,>4,106,0.0,4
24958,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,139,0.0,4
17474,city_143,0.74,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,,4,0.0,4
27243,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,97,1.0,4
23697,city_149,0.6890000000000001,,No relevent experience,no_enrollment,High School,,12,,,never,41,0.0,4
11240,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,never,52,0.0,4
14976,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,STEM,10,,,never,9,1.0,4
25470,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,3,11,0.0,4
15869,city_150,0.698,,No relevent experience,Full time course,High School,,4,,,2,54,0.0,4
8084,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,1,21,0.0,4
2918,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,4,70,0.0,4
5963,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Pvt Ltd,1,134,0.0,4
4720,city_67,0.855,,Has relevent experience,no_enrollment,High School,,6,1000-4999,Pvt Ltd,1,105,0.0,4
29719,city_28,0.939,Male,Has relevent experience,no_enrollment,High School,,6,10000+,Pvt Ltd,1,48,0.0,4
11299,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,3,99,0.0,4
1741,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,,,1,10,0.0,4
9525,city_90,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,11,,,never,18,0.0,4
21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0.0,4
31625,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,6,0.0,4
3106,city_114,0.926,Male,No relevent experience,Full time course,High School,,9,100-500,Pvt Ltd,1,58,0.0,4
6208,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,<1,,,never,8,0.0,4
11576,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,3,<10,Early Stage Startup,,8,0.0,4
18143,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,,2,92,0.0,4
6446,city_89,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,NGO,2,13,0.0,4
3340,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,72,0.0,4
5856,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,NGO,>4,36,0.0,4
41,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,1,47,0.0,4
463,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,9,0.0,4
8640,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,9,1000-4999,NGO,,136,1.0,4
25460,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,22,0.0,4
6498,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20,0.0,4
31105,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,222,1.0,4
32500,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,NGO,4,80,1.0,4
30030,city_62,0.645,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,50,0.0,4
15127,city_103,0.92,,No relevent experience,no_enrollment,Masters,Other,20,,,2,30,1.0,4
2587,city_71,0.884,,Has relevent experience,Full time course,Primary School,,4,50-99,Early Stage Startup,1,46,0.0,4
491,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,33,0.0,4
9,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,2,1.0,4
26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0.0,4
5920,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,196,0.0,4
21528,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,15,,,1,66,1.0,4
12319,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,2,,,1,49,1.0,4
14740,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,3,,,1,20,1.0,4
23083,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,,3,108,0.0,4
14954,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,,1,47,0.0,4
11226,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,NGO,1,83,0.0,4
22496,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,2,5000-9999,Pvt Ltd,never,43,0.0,4
30991,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,168,0.0,4
27697,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Public Sector,4,8,0.0,4
19507,city_152,0.698,Male,No relevent experience,no_enrollment,High School,,3,,,never,96,0.0,4
6235,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,8,0.0,4
30392,city_128,0.527,,No relevent experience,no_enrollment,,,2,,,1,148,1.0,4
31083,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,4,80,1.0,4
14487,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,5,100-500,Pvt Ltd,1,20,0.0,4
7017,city_173,0.878,,Has relevent experience,Full time course,Masters,STEM,>20,,,,28,0.0,4
11012,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,,>20,,,never,112,0.0,4
13421,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,9,,,never,63,1.0,4
10869,city_65,0.802,,Has relevent experience,no_enrollment,High School,,3,<10,Pvt Ltd,2,64,0.0,4
27461,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Funded Startup,>4,59,0.0,4
10005,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,192,1.0,4
27037,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,2,19,0.0,4
10415,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,,1,56,0.0,4
12726,city_114,0.926,Male,No relevent experience,Part time course,High School,,1,10000+,Other,1,152,0.0,4
21068,city_1,0.847,Male,Has relevent experience,no_enrollment,,,19,10/49,Pvt Ltd,>4,30,0.0,4
17195,city_45,0.89,,No relevent experience,no_enrollment,Masters,Humanities,4,10000+,,1,12,0.0,4
28801,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,,,1,46,1.0,4
31093,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,16,,,>4,78,1.0,4
24559,city_127,0.745,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,>4,4,0.0,4
25175,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,3,20,0.0,4
31910,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,10000+,Pvt Ltd,>4,20,0.0,4
2733,city_16,0.91,,No relevent experience,no_enrollment,,,2,,Pvt Ltd,never,30,0.0,4
2482,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,,54,0.0,4
16269,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,15,0.0,4
11083,city_73,0.754,,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,56,0.0,4
18617,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,33,0.0,4
20953,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,never,84,0.0,4
302,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,11,0.0,4
4109,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,30,0.0,4
1640,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,30,0.0,4
21915,city_16,0.91,,Has relevent experience,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,>4,23,0.0,4
540,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,48,0.0,4
26665,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,15,1.0,4
32047,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Public Sector,2,42,1.0,4
9018,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,91,1.0,4
7729,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Early Stage Startup,2,42,0.0,4
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,,9,,,1,16,0.0,4
17030,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,3,0.0,4
19627,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,4,32,0.0,4
31002,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,69,1.0,4
25838,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,34,0.0,4
19226,city_160,0.92,Male,No relevent experience,Full time course,High School,,2,50-99,,never,25,1.0,4
29402,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,500-999,NGO,2,10,0.0,4
7227,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,3,49,0.0,4
16951,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,>4,13,1.0,4
13908,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,>4,76,1.0,4
28211,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Humanities,10,100-500,Pvt Ltd,3,39,0.0,4
27436,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,1,,,1,126,0.0,4
7843,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,54,1.0,4
18657,city_102,0.804,,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,53,1.0,4
1925,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,>4,12,1.0,4
24546,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,never,40,1.0,4
9107,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,30,0.0,4
27774,city_67,0.855,Female,No relevent experience,Full time course,High School,,3,,,never,63,1.0,4
30346,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,50-99,Pvt Ltd,1,75,0.0,4
8703,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,5,0.0,4
27229,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,2,262,0.0,4
1071,city_103,0.92,,No relevent experience,Full time course,High School,,3,50-99,,1,3,0.0,4
33127,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,2,0.0,4
4547,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,47,0.0,4
1075,city_98,0.949,Male,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,76,0.0,4
1508,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,214,1.0,4
8060,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,50-99,,1,112,0.0,4
17613,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,10,0.0,4
32886,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,10/49,Pvt Ltd,1,50,0.0,4
24282,city_23,0.899,Female,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,>4,10,0.0,4
9834,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,<1,,,1,38,1.0,4
30622,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,2,66,1.0,4
25209,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,5000-9999,Pvt Ltd,1,68,1.0,4
6775,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,4,50-99,Pvt Ltd,1,14,0.0,4
29522,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,4,103,1.0,4
23011,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,58,0.0,4
13502,city_136,0.897,Male,No relevent experience,Part time course,Masters,STEM,3,1000-4999,Pvt Ltd,>4,35,0.0,4
14262,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,4,0.0,4
20862,city_138,0.836,Male,No relevent experience,no_enrollment,High School,,5,,,never,76,0.0,4
15020,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,>4,70,0.0,4
2909,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,3,280,0.0,4
24873,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,51,1.0,4
13615,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,,4,1.0,4
24359,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,109,1.0,4
10165,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,2,19,0.0,4
30917,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,>20,,,>4,33,1.0,4
29232,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,72,0.0,4
32707,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,,1,28,0.0,4
29551,city_16,0.91,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,>4,35,0.0,4
10445,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,>4,14,0.0,4
3111,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,NGO,1,21,0.0,4
13229,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,72,0.0,4
19489,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,1,50,0.0,4
32993,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,NGO,>4,52,0.0,4
7893,city_114,0.926,,No relevent experience,no_enrollment,High School,,4,,,never,70,0.0,4
6195,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,73,0.0,4
27361,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,1,26,0.0,4
28738,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,16,1.0,4
31462,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,4,270,0.0,4
26383,city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,13,0.0,4
27280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500-999,Funded Startup,1,66,0.0,4
269,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,31,1.0,4
24994,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,24,0.0,4
5163,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,3,1.0,4
2103,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,20,1.0,4
19165,city_16,0.91,,No relevent experience,,Primary School,,7,,,,90,0.0,4
4648,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,108,0.0,4
31176,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,57,0.0,4
22840,city_114,0.926,Male,No relevent experience,Full time course,High School,,5,,,1,8,0.0,4
637,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,,Pvt Ltd,1,69,0.0,4
16546,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,Other,4,1000-4999,Pvt Ltd,2,6,0.0,4
15555,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,51,0.0,4
5826,city_21,0.624,Male,No relevent experience,,,,2,,,never,24,0.0,4
2834,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Humanities,<1,100-500,Pvt Ltd,1,78,0.0,4
31617,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Funded Startup,1,42,0.0,4
5560,city_149,0.6890000000000001,,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,4,32,0.0,4
19330,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,20,1.0,4
10924,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,94,0.0,4
31137,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,20,1.0,4
1458,city_83,0.923,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,>4,6,1.0,4
3776,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,46,0.0,4
32063,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,18,0.0,4
22137,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,NGO,3,84,0.0,4
23650,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,Arts,8,50-99,,1,6,0.0,4
22142,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,2,,,1,144,1.0,4
32089,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,2,20,0.0,4
30569,city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,2,50,0.0,4
6853,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,50-99,NGO,never,5,1.0,4
25254,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,4,1.0,4
26668,city_12,0.64,,No relevent experience,no_enrollment,Masters,STEM,6,10000+,,1,59,0.0,4
1740,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,4,26,0.0,4
14604,city_21,0.624,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,2,16,1.0,4
30503,city_21,0.624,Male,No relevent experience,Part time course,High School,,2,,,never,100,1.0,4
32933,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,34,0.0,4
21676,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,8,0.0,4
10364,city_114,0.926,,Has relevent experience,no_enrollment,High School,,11,10000+,Other,>4,107,0.0,4
3920,city_106,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,4,39,0.0,4
21153,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,4,38,0.0,4
